Epoch,ClassID,Precision,Recall,F1,mAP_class,TP,FP,FN
10,8,0,0.0,0,0.0,0,0,1
10,15,0.9999999900000002,0.07692307686390532,0.14285714132653063,0.0,1,0,12
10,16,0.9999999900000002,0.07142857137755101,0.13333333191111113,0.0,1,0,13
10,39,0.9999999900000002,0.045454545433884296,0.08695652083175803,0.0,1,0,21
10,41,0,0.0,0,0.0,0,0,35
10,56,0.7999999994666667,0.0916030534281219,0.16438355977763183,0.0,12,3,119
10,60,0,0.0,0,0.0,0,0,79
11,0,0.7499999990624999,0.1463414633789411,0.24489795635152023,0.11146865040063858,6,2,35
11,2,0,0.0,0,0.0,0,0,1
11,8,0,0.0,0,0.0,0,0,1
11,15,0.9999999900000002,0.07692307686390532,0.14285714132653063,0.0,1,0,12
11,16,0.9999999900000002,0.07142857137755101,0.13333333191111113,0.0,1,0,13
11,39,0.0,0.0,0,0.0,0,1,22
11,41,0,0.0,0,0.0,0,0,35
11,56,0.7692307686390532,0.07633587785676825,0.13888888722704476,0.0,10,3,121
11,60,0,0.0,0,0.0,0,0,79
12,0,0.7999999992,0.19512195117192146,0.31372548692041524,0.1149764284491539,8,2,33
12,2,0,0.0,0,0.0,0,0,1
12,8,0,0.0,0,0.0,0,0,1
12,15,0.9999999900000002,0.07692307686390532,0.14285714132653063,0.0,1,0,12
12,16,0,0.0,0,0.0,0,0,14
12,39,0,0.0,0,0.0,0,0,22
12,41,0,0.0,0,0.0,0,0,35
12,56,0.7647058819031142,0.09923664121379873,0.1756756736185172,0.0,13,4,118
12,60,0,0.0,0,0.0,0,0,79
13,0,0.7999999992,0.19512195117192146,0.31372548692041524,0.13528603315353394,8,2,33
13,2,0,0.0,0,0.0,0,0,1
13,8,0,0.0,0,0.0,0,0,1
13,15,0.9999999900000002,0.07692307686390532,0.14285714132653063,0.0,1,0,12
13,16,0.9999999900000002,0.07142857137755101,0.13333333191111113,0.0,1,0,13
13,39,0,0.0,0,0.0,0,0,22
13,41,0,0.0,0,0.0,0,0,35
13,56,0.7142857139455782,0.11450381678515237,0.19736841864525626,0.0,15,6,116
13,60,0,0.0,0,0.0,0,0,79
14,0,0.7999999992,0.19512195117192146,0.31372548692041524,0.11477290838956833,8,2,33
14,2,0,0.0,0,0.0,0,0,1
14,8,0,0.0,0,0.0,0,0,1
14,15,0,0.0,0,0.0,0,0,13
14,16,0.4999999975,0.07142857137755101,0.12499999765625001,0.0,1,1,13
14,39,0,0.0,0,0.0,0,0,22
14,41,0,0.0,0,0.0,0,0,35
14,56,0.8235294112802768,0.10687022899947554,0.18918918713020452,0.0,14,3,117
14,60,0,0.0,0,0.0,0,0,79
