Epoch,ClassID,Precision,Recall,F1,mAP_class,TP,FP,FN
0,0,0.6858513189283968,0.22136222910045386,0.33469865049051234,0.09790896624326706,286,131,1006
0,1,0.8461538459911242,0.18884120170863342,0.3087719268195753,0.08995050936937332,44,8,189
0,2,0.8712121211461202,0.15231788079268452,0.2593010121168984,0.07534746825695038,115,17,640
0,3,0.7999999998666667,0.14243323441713848,0.24181359943708802,0.063416488468647,48,12,289
0,5,0.9315068491874648,0.32692307690735944,0.4839857612441585,0.023891862481832504,68,5,140
0,8,0.7391304344612476,0.049562682214298465,0.09289617368046224,0.0009900990407913923,17,6,326
0,15,0.4117647056401384,0.10606060604453628,0.16867469549716946,0.0,7,10,59
0,16,0.7142857140816327,0.18248175181149767,0.2906976711431855,0.0,25,10,112
0,39,0.3333333322222222,0.012048192769632749,0.023255813274743124,0.0,1,2,82
0,41,0.9999999966666667,0.08571428568979592,0.15789473530470913,0.0,3,0,32
0,56,0.5853658535157644,0.13186813186088636,0.2152466337509301,0.0,24,17,158
0,60,0.8749999989062499,0.10447761192470484,0.18666666471111112,0.0,7,1,60
1,0,0.724210526300543,0.2662538699669795,0.3893604940837444,0.12293602526187897,344,131,948
1,1,0.8727272725685951,0.20600858368214556,0.3333333302201486,0.10031391680240631,48,7,185
1,2,0.7860465115913466,0.22384105959968423,0.34845360478981835,0.11123501509428024,169,46,586
1,3,0.7558139534004868,0.19287833827320836,0.3073286019469175,0.09450683742761612,65,21,272
1,5,0.9090909089990817,0.4326923076715052,0.5863192138331442,0.031532108783721924,90,9,118
1,8,0.742857142644898,0.07580174926892706,0.13756613587847485,0.034299857914447784,26,9,317
1,15,0.3636363633057851,0.06060606059687788,0.10389610142013836,0.0,4,7,62
1,16,0.7073170729982153,0.2116788321013373,0.3258426930469638,0.0,29,12,108
1,39,0.8571428559183674,0.07228915661779649,0.13333333186913582,0.0,6,1,77
1,41,0.8571428559183674,0.17142857137959183,0.2857142828004536,0.0,6,1,29
1,56,0.4565217390311909,0.11538461537827556,0.1842105230786396,0.0,21,25,161
1,60,0.6249999992187499,0.07462686566050346,0.13333333139200002,0.0,5,3,62
2,0,0,0.0,0,0.0,0,0,332
2,1,0.8936170210864645,0.19905213269198804,0.32558139234390965,0.10877156257629395,42,5,169
2,2,0,0.0,0,0.0,0,0,91
2,3,0,0.0,0,0.0,0,0,15
2,5,0,0.0,0,0.021311361342668533,0,0,10
2,8,0.9230769223668639,0.0349854227395048,0.06741572962962379,0.0,12,1,331
2,15,0,0.0,0,0.0,0,0,1
2,16,0,0.0,0,0.0,0,0,2
2,39,0,0.0,0,0.0,0,0,2
2,56,0,0.0,0,0.0,0,0,16
2,60,0,0.0,0,0.0,0,0,5
3,0,0,0.0,0,0.0,0,0,332
