Epoch,ClassID,Precision,Recall,F1,mAP_class,TP,FP,FN
3,15,0,0.0,0,0.0,0,0,4
3,16,0.9999999900000002,0.0999999999,0.18181817983471074,0.0,1,0,9
3,39,0,0.0,0,0.0,0,0,2
3,41,0,0.0,0,0.0,0,0,1
3,56,0,0.0,0,0.0,0,0,8
3,60,0,0.0,0,0.0,0,0,3
4,0,0.8124999994921874,0.16666666664529917,0.2765957417971933,0.09335540980100632,13,3,65
4,1,0.9999999966666667,0.23076923059171597,0.374999996484375,0.11617162078619003,3,0,10
4,2,0.9999999975,0.19047619038548752,0.319999997056,0.13613861799240112,4,0,17
4,3,0.9999999900000002,0.0999999999,0.18181817983471074,0.07623762637376785,1,0,9
4,5,0.9999999900000002,0.0999999999,0.18181817983471074,0.03418198972940445,1,0,9
4,8,0.9999999985714286,0.06999999999300001,0.13084112024805664,0.0,7,0,93
4,15,0,0.0,0,0.0,0,0,4
4,16,0.999999995,0.1999999998,0.33333333000000004,0.0,2,0,8
4,39,0,0.0,0,0.0,0,0,2
4,41,0,0.0,0,0.0,0,0,1
4,56,0,0.0,0,0.0,0,0,8
4,60,0,0.0,0,0.0,0,0,3
5,0,0.8235294112802768,0.1794871794641683,0.29473683910470916,0.09563640505075455,14,3,64
5,1,0.9999999975,0.30769230745562126,0.4705882311418685,0.12871287763118744,4,0,9
5,2,0.7999999984,0.19047619038548752,0.3076923043491124,0.14026401937007904,4,1,17
5,3,0.9999999900000002,0.0999999999,0.18181817983471074,0.07623762637376785,1,0,9
5,5,0.9999999900000002,0.0999999999,0.18181817983471074,0.04283357039093971,1,0,9
5,8,0.8888888879012344,0.079999999992,0.14678898928373033,0.0,8,1,92
5,15,0,0.0,0,0.0,0,0,4
5,16,0.999999995,0.1999999998,0.33333333000000004,0.0,2,0,8
5,39,0,0.0,0,0.0,0,0,2
5,41,0,0.0,0,0.0,0,0,1
5,56,0,0.0,0,0.0,0,0,8
5,60,0,0.0,0,0.0,0,0,3
6,0,0.8499999995749999,0.21794871792077583,0.3469387721907539,0.10284452140331268,17,3,61
6,1,0.9999999966666667,0.23076923059171597,0.374999996484375,0.09108910709619522,3,0,10
6,2,0.9999999975,0.19047619038548752,0.319999997056,0.1435643583536148,4,0,17
6,3,0.9999999900000002,0.0999999999,0.18181817983471074,0.06534653156995773,1,0,9
6,5,0.9999999900000002,0.0999999999,0.18181817983471074,0.03118811920285225,1,0,9
6,8,0.6666666659259258,0.059999999994000006,0.11009174158404177,0.0,6,3,94
6,15,0,0.0,0,0.0,0,0,4
6,16,0.999999995,0.1999999998,0.33333333000000004,0.0,2,0,8
6,39,0,0.0,0,0.0,0,0,2
6,41,0,0.0,0,0.0,0,0,1
6,56,0,0.0,0,0.0,0,0,8
6,60,0,0.0,0,0.0,0,0,3
7,0,0.874999999453125,0.1794871794641683,0.29787233753734726,0.10283716022968292,14,2,64
7,1,0.9999999975,0.30769230745562126,0.4705882311418685,0.11980198323726654,4,0,9
7,2,0.7999999984,0.19047619038548752,0.3076923043491124,0.1452145278453827,4,1,17
