Epoch,ClassID,Precision,Recall,F1,mAP_class,TP,FP,FN
7,1,0.49999999875,0.15384615372781063,0.2352941137716263,0.1346534639596939,2,2,11
7,2,0.9999999900000002,0.05882352937716263,0.11111110993827158,0.0356435626745224,1,0,16
7,3,0.9999999900000002,0.09090909082644627,0.16666666486111115,0.0891089141368866,1,0,10
7,5,0.8333333319444445,0.6249999992187499,0.7142857083673471,0.0,5,1,3
7,8,0,0.0,0,0.003960396163165569,0,0,1
7,15,0.9999999966666667,0.21428571413265304,0.3529411731487889,0.0,3,0,11
7,16,0.9999999900000002,0.07142857137755101,0.13333333191111113,0.0,1,0,13
7,39,0.9999999900000002,0.010752688170886808,0.02127659552965143,0.0,1,0,92
7,41,0.9999999900000002,0.017241379307372177,0.03389830474001724,0.0,1,0,57
7,56,0.9999999987499999,0.1481481481207133,0.25806451379812695,0.0,8,0,46
7,60,0,0.0,0,0.0,0,0,34
8,0,0.9210526314577563,0.3431372548851403,0.4999999960091837,0.1974799782037735,70,6,134
8,1,0.5999999988,0.23076923059171597,0.33333332895061735,0.15841583907604218,3,2,10
8,2,0.9999999900000002,0.05882352937716263,0.11111110993827158,0.0534653477370739,1,0,16
8,3,0.9999999900000002,0.09090909082644627,0.16666666486111115,0.07920791953802109,1,0,10
8,5,0.8333333319444445,0.6249999992187499,0.7142857083673471,0.0,5,1,3
8,8,0,0.0,0,0.006930693052709103,0,0,1
8,15,0.9999999966666667,0.21428571413265304,0.3529411731487889,0.0,3,0,11
8,16,0.999999995,0.14285714275510203,0.24999999750000002,0.0,2,0,12
8,39,0.999999995,0.021505376341773616,0.04210526273684211,0.0,2,0,91
8,41,0.9999999900000002,0.017241379307372177,0.03389830474001724,0.0,1,0,57
8,56,0.9999999987499999,0.1481481481207133,0.25806451379812695,0.0,8,0,46
8,60,0.9999999900000002,0.029411764697231835,0.057142856555102046,0.0,1,0,33
9,0,0.9078947367226455,0.3382352941010669,0.4928571388668368,0.1890278458595276,69,7,135
9,1,0.5999999988,0.23076923059171597,0.33333332895061735,0.15841583907604218,3,2,10
9,2,0.9999999900000002,0.05882352937716263,0.11111110993827158,0.0534653477370739,1,0,16
9,3,0.9999999900000002,0.09090909082644627,0.16666666486111115,0.0891089141368866,1,0,10
9,5,0.8333333319444445,0.6249999992187499,0.7142857083673471,0.0,5,1,3
9,8,0,0.0,0,0.015841584652662277,0,0,1
9,15,0.999999995,0.14285714275510203,0.24999999750000002,0.0,2,0,12
9,16,0.999999995,0.14285714275510203,0.24999999750000002,0.0,2,0,12
