Epoch,ClassID,Precision,Recall,F1,mAP_class,TP,FP,FN
2,41,0.9473684205540166,0.14999999998750002,0.2589928033580043,0.0,18,1,102
2,56,0.611111110771605,0.08799999999296,0.1538461516240403,0.0,11,7,114
2,60,0.6249999992187499,0.058823529404844296,0.10752688012486997,0.0,5,3,80
3,0,0.6769230768189349,0.2838709677236212,0.39999999580041323,0.13609527051448822,44,21,111
3,1,0.9999999980000001,0.22727272716942148,0.3703703670781894,0.14613860845565796,5,0,17
3,2,0.9999999980000001,0.04901960783833141,0.09345794301685738,0.03227722644805908,5,0,97
3,3,0.9999999983333333,0.1463414633789411,0.2553191466002716,0.10841584205627441,6,0,35
3,5,0.9999999900000002,0.06666666662222222,0.12499999867187499,0.07326732575893402,1,0,14
3,8,0.9999999975,0.14814814809327845,0.2580645137148803,0.0178217813372612,4,0,23
3,15,0.7999999994666667,0.12244897957934195,0.21238937819093118,0.0,12,3,86
3,16,0.666666666111111,0.09523809522675737,0.16666666444444447,0.0,8,4,76
3,39,0.6666666655555555,0.038834951452540296,0.07339449435906069,0.0,4,2,99
3,41,0.9545454541115702,0.17499999998541668,0.29577464522713753,0.0,21,1,99
3,56,0.649999999675,0.10399999999168001,0.1793103424247325,0.0,13,7,112
3,60,0.49999999937499995,0.047058823523875436,0.08602150378540874,0.0,4,4,81
4,0,0.7419354837513007,0.29677419352924034,0.4239631295198454,0.14923827350139618,46,16,109
4,1,0.7999999984,0.18181818173553718,0.29629629305898486,0.124752476811409,4,1,18
4,2,0.9999999983333333,0.0588235294059977,0.1111111100411523,0.0358910895884037,6,0,96
4,3,0.9999999983333333,0.1463414633789411,0.2553191466002716,0.11155115813016891,6,0,35
4,5,0.9999999900000002,0.06666666662222222,0.12499999867187499,0.06633663177490234,1,0,14
4,8,0.7499999981250001,0.11111111106995884,0.19354838472424557,0.027882788330316544,3,1,24
4,15,0.8823529406574394,0.15306122447417744,0.260869562652552,0.0,15,2,83
4,16,0.6153846149112425,0.09523809522675737,0.1649484512530556,0.0,8,5,76
4,39,0.7272727266115702,0.07766990290508059,0.14035087542474609,0.0,8,3,95
