Epoch,ClassID,Precision,Recall,F1,mAP_class,TP,FP,FN
0,0,0.7941176468252595,0.07297297297100074,0.13366336478850116,0.04155053198337555,27,7,343
0,1,0.9999999900000002,0.05263157891966759,0.09999999895000002,0.0356435626745224,1,0,18
0,2,0.8571428559183674,0.05714285713741497,0.1071428559518495,0.04052333906292915,6,1,99
0,3,0,0.0,0,0.0,0,0,43
0,5,0,0.0,0,0.0,0,0,27
0,8,0.0,0.0,0,0.0,0,2,25
0,15,0,0.0,0,0.0,0,0,2
0,16,0,0.0,0,0.0,0,0,8
0,39,0,0.0,0,0.0,0,0,95
0,41,0.9999999900000002,0.0188679245247419,0.037037036659807954,0.0,1,0,52
0,56,0.7999999984,0.06896551722948871,0.1269841254824893,0.0,4,1,54
0,60,0,0.0,0,0.0,0,0,50
1,0,0.8499999997875,0.09189189188940833,0.1658536567676383,0.04761871322989464,34,6,336
1,1,0.9999999900000002,0.05263157891966759,0.09999999895000002,0.029702970758080482,1,0,18
1,2,0.8888888879012344,0.07619047618321996,0.14035087571406588,0.04968646913766861,8,1,97
1,3,0,0.0,0,0.0,0,0,43
1,5,0,0.0,0,0.0,0,0,27
1,8,0,0.0,0,0.0,0,0,25
1,15,0,0.0,0,0.0,0,0,2
1,16,0.9999999900000002,0.12499999984374999,0.22222221975308643,0.0,1,0,7
1,39,0,0.0,0,0.0,0,0,95
1,41,0.9999999900000002,0.0188679245247419,0.037037036659807954,0.0,1,0,52
1,56,0.7499999981250001,0.051724137922116525,0.09677419231009365,0.0,3,1,55
1,60,0.9999999900000002,0.019999999996,0.03921568587466359,0.0,1,0,49
2,0,0.9111111109086419,0.11081081080781592,0.19759035950274353,0.05946100130677223,41,4,329
2,1,0.999999995,0.10526315783933518,0.1904761885714286,0.06534653156995773,2,0,17
2,2,0.8666666660888889,0.12380952379773244,0.2166666644430556,0.08199519664049149,13,2,92
2,3,0.9999999900000002,0.023255813948080042,0.04545454498966942,0.014851485379040241,1,0,42
2,5,0.999999995,0.07407407404663922,0.13793103310344826,0.0,2,0,25
2,8,0,0.0,0,0.0,0,0,25
2,15,0,0.0,0,0.0,0,0,2
2,16,0.999999995,0.24999999968749997,0.399999996,0.0,2,0,6
2,39,0,0.0,0,0.0,0,0,95
2,41,0.9999999900000002,0.0188679245247419,0.037037036659807954,0.0,1,0,52
2,56,0.5999999988,0.051724137922116525,0.09523809374653566,0.0,3,2,55
2,60,0.9999999900000002,0.019999999996,0.03921568587466359,0.0,1,0,49
3,0,0.8409090907179751,0.09999999999729729,0.17874395944432775,0.0507679209113121,37,7,333
3,1,0.999999995,0.10526315783933518,0.1904761885714286,0.06039603799581528,2,0,17
3,2,0.9333333327111111,0.13333333332063493,0.23333333110694446,0.09185643494129181,14,1,91
3,3,0.9999999900000002,0.023255813948080042,0.04545454498966942,0.0178217813372612,1,0,42
3,5,0.9999999966666667,0.11111111106995884,0.19999999806666668,0.0,3,0,24
3,8,0,0.0,0,0.0,0,0,25
