Epoch,ClassID,Precision,Recall,F1,mAP_class,TP,FP,FN
0,0,0.8333333330555556,0.17730496452643227,0.292397657891317,0.09700631350278854,25,5,116
0,1,0.9999999975,0.2222222220987654,0.36363636033057856,0.12277227640151978,4,0,14
0,2,0.9999999975,0.08695652172022685,0.15999999846400004,0.06683168560266495,4,0,42
0,3,0,0.0,0,0.0,0,0,23
0,5,0.999999995,0.16666666652777776,0.28571428285714284,0.0,2,0,10
0,8,0,0.0,0,0.0,0,0,16
0,15,0,0.0,0,0.0,0,0,9
0,16,0.9999999900000002,0.049999999975,0.09523809424036282,0.0,1,0,19
0,39,0.0,0.0,0,0.0,0,3,60
0,41,0.9999999900000002,0.012987012985326363,0.025641025381328078,0.0,1,0,76
0,56,0.4285714279591837,0.0384615384566075,0.07058823376609001,0.0,3,4,75
0,60,0,0.0,0,0.0,0,0,59
1,0,0.8076923073816568,0.1489361702022031,0.25149700332891106,0.0895826518535614,21,5,120
1,1,0.7999999984,0.2222222220987654,0.34782608325141784,0.12039604038000107,4,1,14
1,2,0.9999999980000001,0.10869565215028355,0.196078429527105,0.07029703259468079,5,0,41
1,3,0.9999999900000002,0.04347826085066162,0.08333333246527778,0.029702970758080482,1,0,22
1,5,0.999999995,0.16666666652777776,0.28571428285714284,0.0,2,0,10
1,8,0,0.0,0,0.019801979884505272,0,0,16
1,15,0.9999999900000002,0.1111111109876543,0.1999999978,0.0,1,0,8
1,16,0.9999999900000002,0.049999999975,0.09523809424036282,0.0,1,0,19
1,39,0.3999999992,0.03333333332777778,0.06153846009940832,0.0,2,3,58
1,41,0,0.0,0,0.0,0,0,77
1,56,0.571428570612245,0.051282051275476664,0.09411764552525953,0.0,4,3,74
1,60,0.9999999900000002,0.016949152539500145,0.03333333299444445,0.0,1,0,58
2,0,0.8749999997265625,0.19858156026960413,0.3236994189127602,0.10797766596078873,28,4,113
2,1,0.9999999975,0.2222222220987654,0.36363636033057856,0.1160891056060791,4,0,14
2,2,0.9999999985714286,0.15217391301039698,0.264150941003916,0.0978783592581749,7,0,39
2,3,0.999999995,0.08695652170132324,0.15999999839999998,0.058415841311216354,2,0,21
2,5,0.999999995,0.16666666652777776,0.28571428285714284,0.0,2,0,10
2,8,0.0,0.0,0,0.02897689677774906,0,1,16
2,15,0.999999995,0.2222222219753086,0.36363636,0.0,2,0,7
2,16,0.9999999900000002,0.049999999975,0.09523809424036282,0.0,1,0,19
2,39,0.7272727266115702,0.1333333333111111,0.2253521099940488,0.0,8,3,52
2,41,0.999999995,0.025974025970652726,0.050632910886075966,0.0,2,0,75
2,56,0.7999999984,0.051282051275476664,0.09638554101320947,0.0,4,1,74
2,60,0.9999999900000002,0.016949152539500145,0.03333333299444445,0.0,1,0,58
3,0,0.8055555553317901,0.20567375885066141,0.32768361254173456,0.1258201003074646,29,7,112
3,1,0.8333333319444445,0.2777777776234568,0.4166666625694445,0.13448844850063324,5,1,13
3,2,0.7999999992,0.1739130434404537,0.28571428267857146,0.09445544332265854,8,2,38
3,3,0.999999995,0.08695652170132324,0.15999999839999998,0.0534653477370739,2,0,21
3,5,0.999999995,0.16666666652777776,0.28571428285714284,0.013861386105418205,2,0,10
3,8,0.4999999975,0.0624999999609375,0.1111111090123457,0.05026541277766228,1,1,15
3,15,0.999999995,0.2222222219753086,0.36363636,0.0,2,0,7
3,16,0.9999999900000002,0.049999999975,0.09523809424036282,0.0,1,0,19
3,39,0.6153846149112425,0.1333333333111111,0.21917807920435356,0.0,8,5,52
3,41,0.9999999966666667,0.03896103895597909,0.07499999925937502,0.0,3,0,74
3,56,0.5999999993999999,0.076923076913215,0.13636363431818185,0.0,6,4,72
3,60,0,0.0,0,0.0,0,0,59
4,0,0.8749999997265625,0.19858156026960413,0.3236994189127602,0.11740206927061081,28,4,113
4,1,0.9999999975,0.2222222220987654,0.36363636033057856,0.13762375712394714,4,0,14
4,2,0.7272727266115702,0.1739130434404537,0.28070175117266855,0.11442568898200989,8,3,38
4,3,0.6666666644444444,0.08695652170132324,0.15384615168639054,0.0534653477370739,2,1,21
4,5,0.999999995,0.16666666652777776,0.28571428285714284,0.0,2,0,10
4,8,0.0,0.0,0,0.07157417386770248,0,1,16
4,15,0.999999995,0.2222222219753086,0.36363636,0.0,2,0,7
4,16,0.9999999900000002,0.049999999975,0.09523809424036282,0.0,1,0,19
4,39,0.7058823525259516,0.19999999996666668,0.31168830816663856,0.0,12,5,48
4,41,0.999999995,0.025974025970652726,0.050632910886075966,0.0,2,0,75
4,56,0.6666666659259258,0.076923076913215,0.13793103259611575,0.0,6,3,72
4,60,0.9999999900000002,0.016949152539500145,0.03333333299444445,0.0,1,0,58
5,0,0.89189189165084,0.2340425531748906,0.3707865135191264,0.13224877417087555,33,4,108
5,1,0.7142857132653061,0.2777777776234568,0.39999999564800004,0.15396039187908173,5,2,13
5,2,0.8999999991,0.1956521738705104,0.3214285683801021,0.13419142365455627,9,1,37
5,3,0.999999995,0.08695652170132324,0.15999999839999998,0.049504950642585754,2,0,21
5,5,0.999999995,0.16666666652777776,0.28571428285714284,0.0,2,0,10
5,8,0.0,0.0,0,0.061617162078619,0,3,16
5,15,0.999999995,0.2222222219753086,0.36363636,0.0,2,0,7
5,16,0.9999999900000002,0.049999999975,0.09523809424036282,0.0,1,0,19
5,39,0.7142857137755102,0.16666666663888888,0.2702702671292915,0.0,10,4,50
5,41,0.9999999983333333,0.07792207791195818,0.14457831187690526,0.0,6,0,71
5,56,0.5999999993999999,0.076923076913215,0.13636363431818185,0.0,6,4,72
