Epoch,ClassID,Precision,Recall,F1,mAP_class,TP,FP,FN
11,5,0,0.0,0,0.0,0,0,3
11,8,0,0.0,0,0.35346534848213196,0,0,1
11,15,0,0.0,0,0.0,0,0,1
11,16,0,0.0,0,0.0,0,0,2
11,41,0,0.0,0,0.0,0,0,2
11,56,0.9999999900000002,0.4999999975,0.6666666577777778,0.0,1,0,1
12,0,0.9999999900000002,0.05882352937716263,0.11111110993827158,0.029702970758080482,1,0,16
12,1,0,0.0,0,0.0,0,0,3
12,2,0,0.0,0,0.0,0,0,6
12,5,0,0.0,0,0.0,0,0,3
12,8,0,0.0,0,0.35346534848213196,0,0,1
12,15,0,0.0,0,0.0,0,0,1
12,16,0,0.0,0,0.0,0,0,2
12,41,0,0.0,0,0.0,0,0,2
12,56,0.9999999900000002,0.4999999975,0.6666666577777778,0.0,1,0,1
13,0,0.9999999900000002,0.05882352937716263,0.11111110993827158,0.029702970758080482,1,0,16
13,1,0,0.0,0,0.0,0,0,3
13,2,0,0.0,0,0.0,0,0,6
13,5,0,0.0,0,0.0,0,0,3
13,8,0,0.0,0,0.35346534848213196,0,0,1
13,15,0,0.0,0,0.0,0,0,1
13,16,0,0.0,0,0.0,0,0,2
13,41,0,0.0,0,0.0,0,0,2
13,56,0.9999999900000002,0.4999999975,0.6666666577777778,0.0,1,0,1
14,0,0.9999999900000002,0.05882352937716263,0.11111110993827158,0.029702970758080482,1,0,16
14,1,0,0.0,0,0.0,0,0,3
14,2,0,0.0,0,0.0,0,0,6
14,5,0,0.0,0,0.0,0,0,3
14,8,0,0.0,0,0.35346534848213196,0,0,1
14,15,0,0.0,0,0.0,0,0,1
14,16,0,0.0,0,0.0,0,0,2
14,41,0,0.0,0,0.0,0,0,2
14,56,0.9999999900000002,0.4999999975,0.6666666577777778,0.0,1,0,1
