Epoch,Train Loss,Eval Loss,mAP
0,228.093195976095,13215.5078125,0.0807720199227333
0,241.20832353957155,13192.3369140625,0.08508913218975067
1,211.46233595178484,13116.8818359375,0.1074354499578476
1,210.6844774611453,13123.9677734375,0.1048784852027893
2,191.27381783343375,13104.724609375,0.12903784215450287
3,192.05041601302776,12912.8466796875,0.12393356114625931
