Epoch,Train Loss,Eval Loss,mAP
0,274.6822052001953,5900.06005859375,0.004645000211894512
1,230.58453845977783,5921.6728515625,0.006293960381299257
2,218.27682209014893,5893.92529296875,0.009455797262489796
3,205.53410148620605,5910.3232421875,0.01082531362771988
4,196.59312343597412,5929.755859375,0.012415227480232716
5,189.82987785339355,5901.05908203125,0.01374914962798357
6,182.4075117111206,5897.3017578125,0.014333948493003845
7,176.89052200317383,5909.767578125,0.014790584333240986
